운동시간(분),나이,키(cm),체중(kg),심박수(BPM),체온(C),소모칼로리,BMI,키_scaled,체중(kg)_scaled,심박수(BPM)_scaled,체온(C)_scaled,BMI_scaled,성별_F,성별_M,체중상태_과체중,체중상태_보통체중,체중상태_비만
9.0,53,180.34,77.02,82.0,39.78,34.0,23.682054902296667,0.40746696710917046,0.1332227326294543,-1.4080074082780405,-0.30407685606612905,-0.4210237280570766,1,0,0,1,0
12.0,67,170.18,68.99,86.0,40.22,55.0,23.821500082296218,-0.30215854161456585,-0.3983005789201987,-0.9907623349015615,0.2565336845797284,-0.3323736433503609,1,0,0,1,0
26.0,32,185.42,89.0,101.0,40.28,144.0,25.88670968297088,0.7622797214710376,0.9262052073946901,0.5739066902602349,0.33298057648598495,0.9805509485037297,0,1,1,0,0
13.0,20,182.88,85.0,97.0,40.11,55.0,25.414788483897954,0.5848733442901041,0.6614364345181507,0.15666161688375585,0.11638104941826402,0.6805344526101866,0,1,1,0,0
23.0,53,160.02,57.02,105.0,40.72,150.0,22.2678701845184,-1.0117840503383022,-1.1906211317532425,0.9911517636367139,0.8935911171318425,-1.320069467912619,1,0,0,1,0
26.0,26,177.8,81.01,103.0,40.5,140.0,25.625663496224952,0.2300605899282369,0.397329583573803,0.7825292269484744,0.6132858468089137,0.8145949321863053,0,1,1,0,0
24.0,61,170.18,74.98,106.0,41.11,177.0,25.889782231780995,-0.30215854161456585,-0.0018093415375802816,1.0954630319808336,1.390495914522492,0.9825042731886198,0,1,1,0,0
17.0,36,162.56,67.0,91.0,40.5,64.0,25.354054614359228,-0.8343776731573685,-0.5300230434262767,-0.4692059931809627,0.6132858468089137,0.6419238482193284,0,1,1,0,0
18.0,43,198.12,93.99,93.0,40.39,89.0,23.94556071163424,1.6493116073757095,1.2565042515581728,-0.2605834564927232,0.4731332116474493,-0.2535040452787785,0,1,0,1,0
23.0,45,187.96,88.0,102.0,40.61,144.0,24.908742293744627,0.9396860986519733,0.8600130141755553,0.6782179586043546,0.7534384819703781,0.35882352920109134,0,1,0,1,0
14.0,41,187.96,90.99,95.0,40.0,71.0,25.755073423952542,0.9396860986519733,1.0579276719007682,-0.051960919804483655,-0.023771585743200336,0.8968652627561944,0,1,1,0,0
8.0,30,175.26,76.02,81.0,39.89,17.0,24.749261848870262,0.05265421274730134,0.06703053941031945,-1.5123186766221604,-0.16392422090466469,0.25743633928730125,0,1,1,0,0
17.0,22,149.86,53.98,100.0,40.22,93.0,24.035957293402657,-1.7214095590620384,-1.3918453991394129,0.46959542191611514,0.2565336845797284,-0.19603583711989153,1,0,0,1,0
15.0,25,198.12,103.01,94.0,40.11,67.0,26.243560047935347,1.6493116073757095,1.8535578343947698,-0.1562721881486034,0.11638104941826402,1.2074129675554028,0,1,1,0,0
18.0,27,180.34,82.01,105.0,40.28,103.0,25.216376558521812,0.40746696710917046,0.4635217767929378,0.9911517636367139,0.33298057648598495,0.5543971849651227,0,1,1,0,0
21.0,49,190.5,93.99,97.0,40.22,123.0,25.899518465703597,1.1170924758329068,1.2565042515581728,0.15666161688375585,0.2565336845797284,0.9886939311026894,0,1,1,0,0
16.0,42,190.5,90.99,102.0,40.28,99.0,25.07285014570029,1.1170924758329068,1.0579276719007682,0.6782179586043546,0.33298057648598495,0.46315252054344874,0,1,1,0,0
24.0,25,157.48000000000002,56.02,104.0,40.39,142.0,22.588754854929057,-1.1891904275192358,-1.2568133249723772,0.8868404952925941,0.4731332116474493,-1.1160720747213828,1,0,0,1,0
3.0,23,160.02,55.02,83.0,38.28,11.0,21.48681546040341,-1.0117840503383022,-1.3230055181915121,-1.3036961399339206,-2.215249153722471,-1.8166127507539271,1,0,0,1,0
21.0,66,149.86,57.02,100.0,40.72,130.0,25.389594013890694,-1.7214095590620384,-1.1906211317532425,0.46959542191611514,0.8935911171318425,0.664517463709662,1,0,0,0,1
25.0,28,149.86,47.99,101.0,40.72,144.0,21.36875862375683,-1.7214095590620384,-1.7883366365220303,0.5739066902602349,0.8935911171318425,-1.8916655318465394,1,0,0,1,0
19.0,66,172.72,67.99,101.0,40.22,117.0,22.790811152556557,-0.12475216443363224,-0.46449277213933354,0.5739066902602349,0.2565336845797284,-0.9876179546129583,1,0,0,1,0
25.0,21,175.26,82.01,100.0,41.0,117.0,26.699381271058282,0.05265421274730134,0.4635217767929378,0.46959542191611514,1.2503432793610276,1.4971941564146876,0,1,1,0,0
19.0,53,182.88,74.98,102.0,40.28,113.0,22.418833417913753,0.5848733442901041,-0.0018093415375802816,0.6782179586043546,0.33298057648598495,-1.2240969615259467,1,0,0,1,0
13.0,35,198.12,94.98,99.0,40.28,71.0,24.197780150984364,1.6493116073757095,1.322034522845117,0.3652841535719954,0.33298057648598495,-0.09315949508965914,0,1,0,1,0
24.0,64,152.4,52.98,108.0,40.39,170.0,22.81087895509124,-1.5440031818811049,-1.4580375923585476,1.304085568669073,0.4731332116474493,-0.9748601640992738,1,0,0,1,0
10.0,21,162.56,58.02,88.0,39.89,41.0,21.955854458583918,-0.8343776731573685,-1.1244289385341075,-0.7821397982133219,-0.16392422090466469,-1.5184285688439545,1,0,0,1,0
5.0,29,165.1,64.0,76.0,39.22,14.0,23.4793368995022,-0.656971295976435,-0.7285996230836813,-2.033875018342759,-1.0175811805244996,-0.5498985168404783,1,0,0,1,0
5.0,23,154.94,62.01,74.0,39.22,13.0,25.830607963285264,-1.3665968047001713,-0.8603220875897598,-2.2424975550309987,-1.0175811805244996,0.9448851606841835,1,0,1,0,0
25.0,57,185.42,87.0,107.0,40.61,190.0,25.30498586987041,0.7622797214710376,0.7938208209564205,1.1997743003249535,0.7534384819703781,0.610729164004357,0,1,1,0,0
29.0,74,182.88,93.99,109.0,41.0,257.0,28.10277611295963,0.5848733442901041,1.2565042515581728,1.408396837013193,1.2503432793610276,2.389380402019753,0,1,1,0,0
3.0,71,180.34,87.0,82.0,38.39,13.0,26.75069821474695,0.40746696710917046,0.7938208209564205,-1.4080074082780405,-2.075096518561007,1.5298180979873175,0,1,1,0,0
29.0,24,182.88,82.01,108.0,40.72,175.0,24.5207859242879,0.5848733442901041,0.4635217767929378,1.304085568669073,0.8935911171318425,0.11218635597675057,0,1,0,1,0
23.0,34,167.64,68.99,94.0,40.89,111.0,24.54883238508442,-0.4795649187955014,-0.3983005789201987,-0.1562721881486034,1.1101906441995633,0.1300164532618854,1,0,0,1,0
26.0,21,187.96,83.01,99.0,40.78,119.0,23.49630338413343,0.9396860986519733,0.5297139700120727,0.3652841535719954,0.970038009038099,-0.5391123405112677,0,1,0,1,0
13.0,72,167.64,66.0,96.0,40.11,75.0,23.484895454639396,-0.4795649187955014,-0.5962152366454115,0.052350348539636105,0.11638104941826402,-0.5463647526489809,1,0,0,1,0
13.0,79,200.66,99.02,88.0,39.89,79.0,24.592422201989088,1.826717984556643,1.5894509834504211,-0.7821397982133219,-0.16392422090466469,0.15772799525251868,0,1,0,1,0
12.0,22,185.42,88.0,94.0,40.22,48.0,25.595847776420648,0.7622797214710376,0.8600130141755553,-0.1562721881486034,0.2565336845797284,0.7956400562540444,0,1,1,0,0
6.0,73,175.26,79.02,86.0,39.39,30.0,25.72594937250366,0.05265421274730134,0.265607119067724,-0.9907623349015615,-0.8009816534567787,0.8783501041257243,0,1,1,0,0
27.0,66,175.26,73.98,116.0,40.78,207.0,24.085114332799556,0.05265421274730134,-0.06800153475671514,2.1385757154220313,0.970038009038099,-0.1647850208028235,1,0,0,1,0
10.0,63,177.8,85.0,90.0,40.0,53.0,26.88780887765857,0.2300605899282369,0.6614364345181507,-0.5735172615250824,-0.023771585743200336,1.6169840500937165,0,1,1,0,0
20.0,21,160.02,68.99,96.0,40.39,76.0,26.94248270834662,-1.0117840503383022,-0.3983005789201987,0.052350348539636105,0.4731332116474493,1.651742079892608,0,1,1,0,0
3.0,20,170.18,65.0,76.0,38.22,8.0,22.44379627988483,-0.30215854161456585,-0.6624074298645465,-2.033875018342759,-2.291696045628728,-1.2082272137995278,1,0,0,1,0
25.0,51,205.74,111.99,103.0,40.5,181.0,26.45707166128553,2.181530738918512,2.4479637295026,0.7825292269484744,0.6132858468089137,1.3431496248527153,0,1,1,0,0
11.0,77,195.58,99.02,97.0,39.61,80.0,25.886541906327185,1.471905230194776,1.5894509834504211,0.15666161688375585,-0.52067638313385,0.9804442871356169,0,1,1,0,0
22.0,43,172.72,68.99,102.0,40.61,128.0,23.12601943542987,-0.12475216443363224,-0.3983005789201987,0.6782179586043546,0.7534384819703781,-0.7745145495959649,1,0,0,1,0
15.0,23,160.02,60.01,91.0,40.22,67.0,23.43554699707031,-1.0117840503383022,-0.9927064740280295,-0.4692059931809627,0.2565336845797284,-0.5777372600648645,1,0,0,1,0
19.0,27,162.56,64.0,105.0,40.39,113.0,24.218798437596877,-0.8343776731573685,-0.7285996230836813,0.9911517636367139,0.4731332116474493,-0.07979744924056416,1,0,0,1,0
10.0,59,172.72,78.02,95.0,39.78,57.0,26.15295022977589,-0.12475216443363224,0.19941492584858916,-0.051960919804483655,-0.30407685606612905,1.1498091977074827,0,1,1,0,0
2.0,52,160.02,62.01,81.0,37.72,8.0,24.216601721185302,-1.0117840503383022,-0.8603220875897598,-1.5123186766221604,-2.928753478180842,-0.08119397722355637,1,0,0,1,0
17.0,48,203.2,106.01,98.0,40.5,106.0,25.674348223696448,2.004124361737577,2.0521344140521744,0.2609728852278756,0.6132858468089137,0.8455454836093474,0,1,1,0,0
24.0,24,144.78,50.98,101.0,40.28,135.0,24.321070495018798,-2.0762223134239077,-1.5904219787968175,0.5739066902602349,0.33298057648598495,-0.014779593810835294,1,0,0,1,0
18.0,34,198.12,96.98,101.0,40.5,104.0,24.7073143718937,1.6493116073757095,1.4544189092833866,0.5739066902602349,0.6132858468089137,0.23076888913077864,0,1,0,1,0
6.0,54,182.88,89.99,88.0,39.5,28.0,26.90678606665855,0.5848733442901041,0.9917354786816334,-0.7821397982133219,-0.6608290182953144,1.6290485001690003,0,1,1,0,0
25.0,22,180.34,79.02,116.0,40.61,177.0,24.297013481946024,0.40746696710917046,0.265607119067724,2.1385757154220313,0.7534384819703781,-0.030073462316715798,0,1,0,1,0
25.0,36,170.18,76.02,106.0,41.0,155.0,26.248882972259146,-0.30215854161456585,0.06703053941031945,1.0954630319808336,1.2503432793610276,1.2107969331553166,0,1,1,0,0
29.0,65,160.02,67.99,102.0,40.78,198.0,26.551955346289123,-1.0117840503383022,-0.46449277213933354,0.6782179586043546,0.970038009038099,1.4034704384719527,0,1,1,0,0
11.0,37,182.88,82.01,89.0,39.78,42.0,24.5207859242879,0.5848733442901041,0.4635217767929378,-0.6778285298692022,-0.30407685606612905,0.11218635597675057,0,1,0,1,0
4.0,20,162.56,58.02,76.0,39.22,11.0,21.955854458583918,-0.8343776731573685,-1.1244289385341075,-2.033875018342759,-1.0175811805244996,-1.5184285688439545,1,0,0,1,0
9.0,31,185.42,86.0,83.0,39.89,24.0,25.014123963320177,0.7622797214710376,0.7276286277372855,-1.3036961399339206,-0.16392422090466469,0.4258182717546718,0,1,1,0,0
10.0,25,175.26,72.98,86.0,39.78,38.0,23.759551824921758,0.05265421274730134,-0.13419372797585,-0.9907623349015615,-0.30407685606612905,-0.3717562757489638,1,0,0,1,0
16.0,42,165.1,57.02,93.0,40.28,80.0,20.918621718900244,-0.656971295976435,-1.1906211317532425,-0.2605834564927232,0.33298057648598495,-2.1778330045787158,1,0,0,1,0
17.0,20,193.04,89.99,104.0,40.61,92.0,24.149026829909616,1.2944988530138404,0.9917354786816334,0.8868404952925941,0.7534384819703781,-0.12415365381944866,0,1,0,1,0
20.0,30,152.4,56.02,91.0,40.39,92.0,24.119770461763146,-1.5440031818811049,-1.2568133249723772,-0.4692059931809627,0.4731332116474493,-0.14275293071380785,1,0,0,1,0
9.0,70,198.12,108.0,85.0,39.78,48.0,27.51484792910414,1.6493116073757095,2.1838568785582524,-1.0950736032456811,-0.30407685606612905,2.015614286185398,0,1,1,0,0
3.0,73,175.26,78.02,79.0,38.22,12.0,25.40038686462586,0.05265421274730134,0.19941492584858916,-1.7209412133103998,-2.291696045628728,0.6713788491795841,0,1,1,0,0
10.0,37,160.02,57.02,86.0,39.78,42.0,22.2678701845184,-1.0117840503383022,-1.1906211317532425,-0.9907623349015615,-0.30407685606612905,-1.320069467912619,1,0,0,1,0
27.0,24,177.8,76.02,108.0,40.78,160.0,24.047190951524758,0.2300605899282369,0.06703053941031945,1.304085568669073,0.970038009038099,-0.18889421527183778,0,1,0,1,0
24.0,50,157.48000000000002,55.02,105.0,40.72,155.0,22.18552824202422,-1.1891904275192358,-1.3230055181915121,0.9911517636367139,0.8935911171318425,-1.3724170655638839,1,0,0,1,0
23.0,29,187.96,89.0,113.0,40.39,165.0,25.19179618344627,0.9396860986519733,0.9262052073946901,1.825641910389672,0.4731332116474493,0.5387705972797217,0,1,1,0,0
16.0,35,177.8,83.01,93.0,40.28,69.0,26.258317822758094,0.2300605899282369,0.5297139700120727,-0.2605834564927232,0.33298057648598495,1.2167949912877645,0,1,1,0,0
4.0,23,154.94,58.02,85.0,39.11,15.0,24.16855142766991,-1.3665968047001713,-1.1244289385341075,-1.0950736032456811,-1.157733815685964,-0.11174119721592689,1,0,0,1,0
27.0,73,185.42,92.99,105.0,40.89,221.0,27.047248690106315,0.7622797214710376,1.1903120583390379,0.9911517636367139,1.1101906441995633,1.7183454085799745,0,1,1,0,0
15.0,63,149.86,53.98,99.0,40.0,91.0,24.035957293402657,-1.7214095590620384,-1.3918453991394129,0.3652841535719954,-0.023771585743200336,-0.19603583711989153,1,0,0,1,0
21.0,34,175.26,72.98,103.0,40.22,120.0,23.759551824921758,0.05265421274730134,-0.13419372797585,0.7825292269484744,0.2565336845797284,-0.3717562757489638,1,0,0,1,0
10.0,33,177.8,78.02,92.0,39.89,40.0,24.6798452780579,0.2300605899282369,0.19941492584858916,-0.36489472483684293,-0.16392422090466469,0.2133058438296214,0,1,0,1,0
18.0,33,187.96,84.01,103.0,40.72,104.0,23.77935727383507,0.9396860986519733,0.5959061632312076,0.7825292269484744,0.8935911171318425,-0.3591652724326396,0,1,0,1,0
3.0,64,157.48000000000002,59.01,84.0,38.61,13.0,23.794402427514523,-1.1891904275192358,-1.0588986672471643,-1.199384871589801,-1.7947912482380781,-0.34960055210230434,1,0,0,1,0
2.0,20,177.8,77.02,90.0,38.61,6.0,24.36351811479133,0.2300605899282369,0.1332227326294543,-0.5735172615250824,-1.7947912482380781,0.012205814278891815,0,1,0,1,0
11.0,47,160.02,58.02,99.0,40.11,63.0,22.658397546575895,-1.0117840503383022,-1.1244289385341075,0.3652841535719954,0.11638104941826402,-1.071797826491966,1,0,0,1,0
24.0,20,160.02,60.01,100.0,40.72,128.0,23.43554699707031,-1.0117840503383022,-0.9927064740280295,0.46959542191611514,0.8935911171318425,-0.5777372600648645,1,0,0,1,0
3.0,28,160.02,57.02,81.0,38.78,10.0,22.2678701845184,-1.0117840503383022,-1.1906211317532425,-1.5123186766221604,-1.578191721170357,-1.320069467912619,1,0,0,1,0
11.0,75,177.8,85.0,97.0,39.72,76.0,26.88780887765857,0.2300605899282369,0.6614364345181507,0.15666161688375585,-0.38052374797238564,1.6169840500937165,0,1,1,0,0
29.0,44,152.4,49.99,104.0,40.78,184.0,21.52351526925276,-1.5440031818811049,-1.6559522500837605,0.8868404952925941,0.970038009038099,-1.7932814232514238,1,0,0,1,0
14.0,62,172.72,81.01,88.0,40.5,68.0,27.155222995567097,-0.12475216443363224,0.397329583573803,-0.7821397982133219,0.6132858468089137,1.7869883787082927,0,1,1,0,0
5.0,34,175.26,65.0,85.0,38.72,20.0,21.161563012056924,0.05265421274730134,-0.6624074298645465,-1.0950736032456811,-1.6546386130766138,-2.0233868902191663,1,0,0,1,0
14.0,38,165.1,72.98,91.0,40.11,55.0,26.773781358213604,-0.656971295976435,-0.13419372797585,-0.4692059931809627,0.11638104941826402,1.5444928441751933,0,1,1,0,0
27.0,42,177.8,81.01,106.0,40.78,178.0,25.625663496224952,0.2300605899282369,0.397329583573803,1.0954630319808336,0.970038009038099,0.8145949321863053,0,1,1,0,0
26.0,59,154.94,59.01,105.0,40.78,171.0,24.58094139515342,-1.3665968047001713,-1.0588986672471643,0.9911517636367139,0.970038009038099,0.1504292524886123,1,0,0,1,0
26.0,42,198.12,104.01,103.0,41.28,172.0,26.498327158390016,1.6493116073757095,1.9197500276139048,0.7825292269484744,1.607095441590213,1.369377159665623,0,1,1,0,0
11.0,49,165.1,66.0,89.0,39.61,51.0,24.213066177611644,-0.656971295976435,-0.5962152366454115,-0.6778285298692022,-0.52067638313385,-0.08344164356304626,1,0,0,1,0
13.0,39,175.26,78.02,102.0,40.22,75.0,25.40038686462586,0.05265421274730134,0.19941492584858916,0.6782179586043546,0.2565336845797284,0.6713788491795841,0,1,1,0,0
8.0,29,177.8,73.98,89.0,39.5,26.0,23.401883538460954,0.2300605899282369,-0.06800153475671514,-0.6778285298692022,-0.6608290182953144,-0.5991382755553256,0,1,0,1,0
11.0,36,182.88,92.99,93.0,39.78,51.0,27.803778601384362,0.5848733442901041,1.1903120583390379,-0.2605834564927232,-0.30407685606612905,2.1992974265570657,0,1,1,0,0
20.0,28,154.94,51.98,92.0,40.72,95.0,21.65255607049779,-1.3665968047001713,-1.5242297855776825,-0.36489472483684293,0.8935911171318425,-1.7112457590496821,1,0,0,1,0
9.0,26,149.86,55.02,90.0,39.78,40.0,24.49904353988541,-1.7214095590620384,-1.3230055181915121,-0.5735172615250824,-0.30407685606612905,0.09836397632180006,1,0,0,1,0
19.0,25,162.56,62.01,99.0,40.61,101.0,23.465745173677846,-0.8343776731573685,-0.8603220875897598,0.3652841535719954,0.7534384819703781,-0.5585392432222968,1,0,0,1,0
9.0,73,162.56,60.01,91.0,39.78,48.0,22.708907722502946,-0.8343776731573685,-0.9927064740280295,-0.4692059931809627,-0.30407685606612905,-1.0396867748622243,1,0,0,1,0
14.0,71,165.1,64.0,94.0,40.39,78.0,23.4793368995022,-0.656971295976435,-0.7285996230836813,-0.1562721881486034,0.4731332116474493,-0.5498985168404783,1,0,0,1,0
24.0,49,193.04,99.02,107.0,40.89,179.0,26.572248435355597,1.2944988530138404,1.5894509834504211,1.1997743003249535,1.1101906441995633,1.4163714513625354,0,1,1,0,0
21.0,22,185.42,81.01,101.0,40.28,102.0,23.56272304963451,0.7622797214710376,0.397329583573803,0.5739066902602349,0.33298057648598495,-0.49688708057125835,0,1,0,1,0
14.0,38,170.18,65.0,94.0,40.11,69.0,22.44379627988483,-0.30215854161456585,-0.6624074298645465,-0.1562721881486034,0.11638104941826402,-1.2082272137995278,1,0,0,1,0
8.0,76,187.96,92.99,93.0,39.72,52.0,26.321181203355827,0.9396860986519733,1.1903120583390379,-0.2605834564927232,-0.38052374797238564,1.2567593989134527,0,1,1,0,0
28.0,26,182.88,78.02,105.0,40.72,157.0,23.32778585310257,0.5848733442901041,0.19941492584858916,0.9911517636367139,0.8935911171318425,-0.6462447161193777,0,1,0,1,0
12.0,26,185.42,81.01,88.0,40.28,37.0,23.56272304963451,0.7622797214710376,0.397329583573803,-0.7821397982133219,0.33298057648598495,-0.49688708057125835,0,1,0,1,0
4.0,21,144.78,44.0,81.0,38.39,14.0,20.991116158902063,-2.0762223134239077,-2.0524434874663786,-1.5123186766221604,-2.075096518561007,-2.1317458020884765,1,0,0,1,0
16.0,64,165.1,61.01,100.0,40.5,98.0,22.38241162872858,-0.656971295976435,-0.9265142808088946,0.46959542191611514,0.6132858468089137,-1.2472515423902413,1,0,0,1,0
20.0,42,165.1,61.01,111.0,40.89,138.0,22.38241162872858,-0.656971295976435,-0.9265142808088946,1.6170193737014324,1.1101906441995633,-1.2472515423902413,0,1,0,1,0
12.0,33,165.1,67.99,93.0,39.78,47.0,24.94312680933054,-0.656971295976435,-0.46449277213933354,-0.2605834564927232,-0.30407685606612905,0.3806829453479984,0,1,1,0,0
23.0,48,147.32,45.0,104.0,40.72,149.0,20.734286415065107,-1.898815936242974,-1.9862512942472437,0.8868404952925941,0.8935911171318425,-2.295021281000143,1,0,0,1,0
8.0,69,185.42,86.0,89.0,39.78,43.0,25.014123963320177,0.7622797214710376,0.7276286277372855,-0.6778285298692022,-0.30407685606612905,0.4258182717546718,0,1,0,1,0
13.0,72,190.5,98.02,103.0,40.11,103.0,27.010009575574706,1.1170924758329068,1.5232587902312864,0.7825292269484744,0.11638104941826402,1.694671225953936,0,1,1,0,0
10.0,44,160.02,59.01,90.0,39.72,47.0,23.045019635012814,-1.0117840503383022,-1.0588986672471643,-0.5735172615250824,-0.38052374797238564,-0.8260089014855195,1,0,0,1,0
27.0,47,165.1,67.99,103.0,40.89,163.0,24.94312680933054,-0.656971295976435,-0.46449277213933354,0.7825292269484744,1.1101906441995633,0.3806829453479984,1,0,0,1,0
14.0,37,190.5,94.98,91.0,39.78,61.0,26.17231901130469,1.1170924758329068,1.322034522845117,-0.4692059931809627,-0.30407685606612905,1.1621225965872402,0,1,1,0,0
3.0,39,170.18,65.0,81.0,38.61,11.0,22.44379627988483,-0.30215854161456585,-0.6624074298645465,-1.5123186766221604,-1.7947912482380781,-1.2082272137995278,1,0,0,1,0
20.0,73,185.42,88.0,106.0,40.39,165.0,25.595847776420648,0.7622797214710376,0.8600130141755553,1.0954630319808336,0.4731332116474493,0.7956400562540444,0,1,1,0,0
5.0,40,180.34,71.99,82.0,39.22,18.0,22.13543407447854,0.40746696710917046,-0.1997239992627941,-1.4080074082780405,-1.0175811805244996,-1.4042636463940799,1,0,0,1,0
26.0,30,177.8,77.02,108.0,40.61,162.0,24.36351811479133,0.2300605899282369,0.1332227326294543,1.304085568669073,0.7534384819703781,0.012205814278891815,0,1,0,1,0
1.0,33,180.34,79.02,85.0,37.89,3.0,24.297013481946024,0.40746696710917046,0.265607119067724,-1.0950736032456811,-2.712153951113121,-0.030073462316715798,0,1,0,1,0
16.0,29,193.04,90.99,94.0,40.0,70.0,24.417379167168306,1.2944988530138404,1.0579276719007682,-0.1562721881486034,-0.023771585743200336,0.04644713302240959,0,1,0,1,0
16.0,35,162.56,68.99,86.0,40.22,48.0,26.107107878278256,-0.8343776731573685,-0.3983005789201987,-0.9907623349015615,0.2565336845797284,1.1206656422010586,0,1,1,0,0
22.0,64,177.8,82.01,101.0,40.61,152.0,25.941990659491523,0.2300605899282369,0.4635217767929378,0.5739066902602349,0.7534384819703781,1.0156949617370348,0,1,1,0,0
13.0,35,165.1,66.0,98.0,40.11,69.0,24.213066177611644,-0.656971295976435,-0.5962152366454115,0.2609728852278756,0.11638104941826402,-0.08344164356304626,1,0,0,1,0
16.0,24,167.64,63.0,94.0,40.28,76.0,22.41740020670124,-0.4795649187955014,-0.7947918163028161,-0.1562721881486034,0.33298057648598495,-1.2250081030612232,1,0,0,1,0
15.0,46,165.1,67.0,93.0,39.78,74.0,24.579930816666366,-0.656971295976435,-0.5300230434262767,-0.2605834564927232,-0.30407685606612905,0.14978679307566975,1,0,0,1,0
4.0,38,149.86,55.02,87.0,39.11,17.0,24.49904353988541,-1.7214095590620384,-1.3230055181915121,-0.8864510665574417,-1.157733815685964,0.09836397632180006,1,0,0,1,0
28.0,29,160.02,56.02,113.0,40.61,194.0,21.877342822460903,-1.0117840503383022,-1.2568133249723772,1.825641910389672,0.7534384819703781,-1.5683411093332742,1,0,0,1,0
3.0,50,160.02,67.0,83.0,38.22,12.0,26.165333257852204,-1.0117840503383022,-0.5300230434262767,-1.3036961399339206,-2.291696045628728,1.1576815134655063,1,0,1,0,0
27.0,22,190.5,85.0,96.0,40.89,113.0,23.422269066760357,1.1170924758329068,0.6614364345181507,0.052350348539636105,1.1101906441995633,-0.5861784958731661,0,1,0,1,0
25.0,36,187.96,88.0,106.0,40.89,161.0,24.908742293744627,0.9396860986519733,0.8600130141755553,1.0954630319808336,1.1101906441995633,0.35882352920109134,0,1,1,0,0
30.0,27,187.96,92.99,104.0,40.72,175.0,26.321181203355827,0.9396860986519733,1.1903120583390379,0.8868404952925941,0.8935911171318425,1.2567593989134527,0,1,1,0,0
10.0,37,170.18,66.0,88.0,39.89,43.0,22.789085453421517,-0.30215854161456585,-0.5962152366454115,-0.7821397982133219,-0.16392422090466469,-0.9887150407546242,1,0,0,1,0
25.0,31,190.5,82.01,114.0,40.89,168.0,22.598356307823728,1.1170924758329068,0.4635217767929378,1.9299531787337918,1.1101906441995633,-1.1099681017305425,1,0,0,1,0
24.0,51,182.88,89.0,108.0,40.89,180.0,26.610778530199035,0.5848733442901041,0.9262052073946901,1.304085568669073,1.1101906441995633,1.4408663544609397,0,1,1,0,0
8.0,34,195.58,101.02,88.0,39.5,31.0,26.409396721643834,1.471905230194776,1.7218353698886908,-0.7821397982133219,-0.6608290182953144,1.3128410301946754,0,1,1,0,0
2.0,44,175.26,68.99,79.0,38.11,7.0,22.460557418489337,0.05265421274730134,-0.3983005789201987,-1.7209412133103998,-2.4318486807901922,-1.1975715829840672,1,0,0,1,0
29.0,44,165.1,59.01,109.0,40.61,196.0,21.648682350619136,-0.656971295976435,-1.0588986672471643,1.408396837013193,0.7534384819703781,-1.7137084156676732,1,0,0,1,0
21.0,73,187.96,94.98,103.0,40.39,167.0,26.8844584438621,0.9396860986519733,1.322034522845117,0.7825292269484744,0.4731332116474493,1.6148540643899276,0,1,1,0,0
12.0,36,187.96,91.99,86.0,40.0,42.0,26.038127313654186,0.9396860986519733,1.1241198651199031,-0.9907623349015615,-0.023771585743200336,1.0768123308348245,0,1,1,0,0
28.0,47,160.02,59.01,105.0,41.0,178.0,23.045019635012814,-1.0117840503383022,-1.0588986672471643,0.9911517636367139,1.2503432793610276,-0.8260089014855195,1,0,0,1,0
6.0,39,187.96,89.0,89.0,39.11,24.0,25.19179618344627,0.9396860986519733,0.9262052073946901,-0.6778285298692022,-1.157733815685964,0.5387705972797217,0,1,0,0,1
9.0,74,185.42,92.99,85.0,39.61,47.0,27.047248690106315,0.7622797214710376,1.1903120583390379,-1.0950736032456811,-0.52067638313385,1.7183454085799745,0,1,1,0,0
6.0,32,198.12,94.98,85.0,39.5,19.0,24.197780150984364,1.6493116073757095,1.322034522845117,-1.0950736032456811,-0.6608290182953144,-0.09315949508965914,0,1,0,1,0
16.0,30,198.12,99.02,90.0,40.0,64.0,25.22703927722122,1.6493116073757095,1.5894509834504211,-0.5735172615250824,-0.023771585743200336,0.5611758410356258,0,1,0,0,1
18.0,41,160.02,60.01,97.0,40.78,97.0,23.43554699707031,-1.0117840503383022,-0.9927064740280295,0.15666161688375585,0.970038009038099,-0.5777372600648645,1,0,0,1,0
12.0,50,160.02,55.02,85.0,39.89,52.0,21.48681546040341,-1.0117840503383022,-1.3230055181915121,-1.0950736032456811,-0.16392422090466469,-1.8166127507539271,1,0,0,1,0
20.0,47,175.26,81.01,99.0,40.28,115.0,26.37381876318048,0.05265421274730134,0.397329583573803,0.3652841535719954,0.33298057648598495,1.2902229014685451,0,1,1,0,0
25.0,38,154.94,51.98,100.0,40.61,144.0,21.65255607049779,-1.3665968047001713,-1.5242297855776825,0.46959542191611514,0.7534384819703781,-1.7112457590496821,1,0,0,1,0
25.0,39,185.42,88.0,101.0,40.89,146.0,25.595847776420648,0.7622797214710376,0.8600130141755553,0.5739066902602349,1.1101906441995633,0.7956400562540444,0,1,1,0,0
26.0,46,154.94,57.02,112.0,40.89,185.0,23.751995904959298,-1.3665968047001713,-1.1906211317532425,1.7213306420455523,1.1101906441995633,-0.37655983328111653,1,0,0,1,0
9.0,28,165.1,59.01,90.0,39.5,40.0,21.648682350619136,-0.656971295976435,-1.0588986672471643,-0.5735172615250824,-0.6608290182953144,-1.7137084156676732,1,0,0,1,0
